sentence,label
More than three-quarters of non-Indigenous Australians with diabetes and more than half of Indigenous Australians with diabetes adhere to the NHMRC eye examination guidelines.,0
"The discrepancy between the adherence rates may point to gaps in the provision or uptake of screening services in Indigenous communities, or a lack of awareness of the guidelines.",0
Future studies should determine whether in obese subjects with CTS the weight and waist  circumference loss produces an improvement in CTS symptoms and recovery of distal conduction velocity of the median nerve.,0
"Multiple obesity indexes, possibly including the waist/stature ratio, should be considered when investigating the association between body composition and CTS.",0
"A carefully integrated diabetic retinopathy screening service is needed, particularly in remote areas, to improve adherence rates.",0
Visual and anatomic gains achieved at month 6 were largely maintained through month 24.,0
No new safety events were identified.,0
The direct association between Mediterranean diet and peripheral artery disease that we have found should be evaluated through a follow-up study under clinical practice conditions.,0
""" Only one of the three methods allowed for the detection of changes from the normal capillary density as early as at the severe nonproliferative DR stage due to several refinements from the basic technique.",0
"Ophthalmic Surg Lasers Imaging Retina.2017;48:378-384..""",0
Ophthalmic Surg Lasers Imaging Retina.2017;48:399-405.,0
"Actions focused on improving the methods of preparing meal without gluten were recommended, especially in under populated municipalities with school kitchen on  site.",0
""" Data show that carry on the control activities of production of gluten free meal in school canteens would be appropriate.",0
This trial was registered at clinicaltrials.gov  as NCT01455636.,0
Our results show the existence of a low prevalence of peripheral artery disease in a population aged 45-74 years.,0
Interventions in early life should focus on optimizing linear growth while minimizing excess weight gain and environmental enteric dysfunction.,0
"Legionella pneumonia should be included in the differential  diagnosis even in cases of mild to moderate pneumonia when presenting with extrapulmonary symptoms, especially in diabetic patients.",0
"Pharmacological aids and lifestyle modification are required to improve cardiovascular risk factors, subsequent mortality risk, and promote T2D remission.",0
These findings support the addition of exenatide  BID to insulin glargine as an option for Latin American patients unable to achieve glycemic control on basal insulin alone.,0
This trial was registered at clinicaltrials.gov as NCT02090842.,0
"Future studies should focus on lung dysfunction in diabetes, and adequate glucose control strategy in regular clinical practices must be established for COPD prevention.",0
Early initiation of EN with currently available energy-rich formulas is insufficient to achieve adequate protein delivery.,0
"Of 27 patients with partial GHD after pituitary surgery, 40.7% developed severe GHD and 25.9% normalized their GH response.",0
Further studies are needed to better clarify these associations and possible underlying mechanisms.,0
"Interventions should be based on theory including HBM and CSM constructs, and should target first BS uptake and specific barriers to reduce disparities and increase BS uptake in Malta.",0
Clinicaltrials.gov ID: NCT02002091.,0
Early detection and treatment of these two diseases need a better implication and motivation of patients and health care providers.,0
Ophthalmic Surg Lasers Imaging Retina.,0
The prevalence of arterial hypertension in newly diagnosed type 2 diabetes is high.,0
More studies are needed for further exploration.,0
"(Funded by the Juvenile Diabetes Research  Foundation and others; AdDIT ClinicalTrials.gov number, NCT01581476 .)",0
The results confirm the need of a multidisciplinary approach to patients with vertigo.,0
"LEVEL OF EVIDENCE: Level III, retrospective comparative study.",0
"Up to 43% of patients undergoing shoulder arthroscopy can be classified as obese, but early perioperative complications are uncommon.",0
